,id,title,language_code,description,similar_books,ratings_count,num_pages,text_reviews_count,average_rating,Action,Adventure,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Mystery,Romance,War,Action_b,Adventure_b,Crime_b,Documentary_b,Drama_b,Family_b,Fantasy_b,History_b,Horror_b,Music_b,Mystery_b,Romance_b,War_b
459280,2652251,Moon of Little Winter,eng,"On a cold winter night, twenty years ago, during January's full moon, a murder was committed and covered up, spells were hastily cast to bind a witch to her final resting place, and two children were separated to protect them from their memories of that night.",[],0.0,124.0,1.0,0.0,0.08701676340530923,0.08748753523327582,1.0,0.06774907251481542,1.0,0.10061863123209253,0.10214824860757743,0.06759766764172905,1.0,0.06574758333448162,1.0,0.08852793031717758,0.05276443649961584,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
460450,17188789,Aunt Lee's Library,eng,"You know how when you first got your e-reader you were excited about all the great, free public domain books you were going to read, only to find that your e-reader's book-finding process helped you to the titles of the first 100 or so most popular freebies and then sorta stopped? Me, too.
Aunt Lee's Library -- the free e-book -- is a good start to solving that dilemma. Here is curated content for you: tantalizing reviews of 77 public domain e-books, including science fiction, humor, satire, romance, pulp, gothic, nonfiction, and classics. I selected them by obsessively cross-checking ""greatest books ever"" lists with lists of books in the public domain. Then I sought out book reviews from online reviewers, including many here on Goodreads, obtained re-print permission, and Aunt Lee's Library is the result.
Search for Aunt Lee's Library on iTunes or Nook, () or read it here on the Goodreads Reader (the green Read Book bar at the left) and start reading the reviews. When you've chosen an e-book, click on the search link at the end of each review, which takes you to a meta-search engine that searches only the best of the free e-book sites -- so much easier, believe me. Just start typing in the book title -- auto-suggest has been pre-coded to do the work for you. Different free e-book sites have different benefits; using this search engine helps you to quickly find the e-book that works best for you.
Read the review. Desire. Search. Download. Glory.
Many Goodreads members contributed to this work:

",[],0.0,115.0,1.0,0.0,0.0627696867069292,1.0,0.05993080164088276,0.06200877170463611,0.06843572768021967,1.0,1.0,0.057269170637818806,0.06303343046488435,0.05381759214363272,0.0649745626213332,1.0,0.03740521459180069,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
461620,13486785,"What Do I Read Next? 2010, Volume 1",eng,"Now you can quickly match young readers with books they like to read with the help of What Do Children Read Next? This title follows the successful format of Gale's popular What Do I Read Next? by listing important details of more than 1,300 children's books, both contemporary and classic, in an easy-to-read format.",[],0.0,677.0,1.0,0.0,0.04676324499923404,0.053466141290871426,0.049984020499416804,0.03560070682269037,1.0,1.0,1.0,0.03964736536946132,0.05725819774327687,0.043534227568566584,0.05855374615961486,1.0,0.03155178179567758,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
462868,25174085,Sanity Savers,eng,"Living alone and feeling bored or lonely?
You need to read this book.
Sanity Savers, written specifically for men living alone following the end of long-term relationships, is packed with ideas for doing interesting things with your time.
Inside you'll find seven boredom-busting strategies for using your alone time, each illustrated with numerous tips.
You will also find two strategies for avoiding loneliness, which highlight the value of committing to personal growth and engaging with others.
Sanity Savers is a reminder that being on your own does not mean you have to stay home alone.
Be kind to yourself - buy a copy today!",[],0.0,80.0,1.0,0.0,1.0,0.060124355420876664,0.05575305239369721,0.054364037815827625,1.0,1.0,0.06050063578817755,0.052268318947930305,0.05792077026422964,0.04969363219258245,0.05102220230490714,1.0,0.04490246390615131,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
470332,24251641,Design Morality,eng,"Neil Archer is an imaginative young architect who has designed the winning entry in the architecture competition for the new Boston History Museum. In an act of cowardice, his boss takes the credit and changes the design and Neil is forced to be silent and continue working on the project despite his objections. At a crossroads, Neil must face the realities of going forward. He has always relied on his own talent and instincts but he has never been a very good judge of character and he falls into a deep depression.
How does one so talented end up feeling so miserable? Does working for others allow for creativity? And who owns the rights to a design idea?
Although these are tough questions for Neil to answer, it takes the visions of a new design to revive him, and Neil soon realizes he needs his friends' help to pursue his ultimate dream.
DESIGN MORALITY is a novel that will immerse the reader in the world of buildings and architects, exploring the trials and tribulations of the design process and what it can take to make a great work of architecture.",[],0.0,276.0,1.0,0.0,0.11003814606313941,0.11064826040767453,0.09628110582750146,0.10088525759960362,1.0,1.0,1.0,0.09445014531863877,0.09771075080654913,0.09797541666074333,0.09719985329569354,1.0,0.07016669710045648,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
474209,23014630,The Totem Hole,eng,"Kiwi author Paul Shannon had his 1st novel 'Davey Darling' short listed in the Commonwealth writers' best 1st novel section of their competition so Penguin snaffled him. He's going to be a great NZ novelist obviously.
'Set in the raw hinterlands of Wanganui and the corrupted paradise of the Pacific...'
AND
rich and powerful...explores finding honour while navigating the complex ways of love...'
The morning of Aaron's wedding the two brothers are duck shooting and Jesse pots an albatross. from then on things become rather difficult!",[],0.0,315.0,1.0,0.0,0.06292787241466173,1.0,0.05835559061552764,0.042487101149825644,1.0,1.0,0.062328571438478864,0.05689294248657168,0.04697814637321534,0.05496105234001513,0.053281660871495926,1.0,0.04785634510464022,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
474783,33803147,Sometimes Anyway: Pride in Poetry Volume II,eng,"Powerful poetry by the 2016 Pride in Poetry Prize winners and selected poets. A remarkably compelling and engaging compilation of 63 poems and 8 micro-essays by 39 poets from all over the world that explores the character and quality of life and humanity over many various significant and impacting times, places, and events--past and present--in the full span of our lives. Specially selected for their quality, readability, and poignant impact, these poems are sure to please all poetry readers everywhere from this time forward, in every place under the sun. There is something here for everyone and everything here is for someone.",[],0.0,96.0,1.0,0.0,0.09453120594246471,0.09998838553763492,0.08202459854104917,1.0,1.0,0.10354431071178588,1.0,0.10595197655057968,0.076578767144713,0.08610434299751232,0.0783248418217054,1.0,0.08236783023273786,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
474831,15851043,Divine Jester,eng,"16 year old Arryn and her friend Briana are thick as thieves, and nothing could tear that apart...unless you count a force beyond the Earth's comprehension into the picture. Arryn has a pearl necklace that's attracted a ghost who is hell bent on getting it back.
Nothing about this situation is funny, especially since the ghost is keeping an eye on her....
This is a one-act screenplay.",[],0.0,15.0,1.0,0.0,0.10836885742732974,0.10806849305888133,0.09321072657581647,0.07781081411004137,1.0,1.0,1.0,0.07402853421177039,1.0,0.06826288389929079,0.10195161165279785,0.09959722977122208,0.061091182104575724,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
476949,18333057,Here in Spain,eng,Review of writers and travellers in Spain,[],0.0,200.0,1.0,0.0,0.006168835875930121,0.009045492708131552,0.009557382882900744,0.008159573565843126,1.0,0.004117192460321188,0.006698103512728115,1.0,0.01172802421845839,0.00759087352001487,1.0,1.0,0.009210980863017054,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
477479,19344250,The Aam Aadmi,eng,"Indian governance has lacked in public oriented administration. Visionaries, the politicians, and the administrators seem to be working for self rather for the public. National interest appears last thing in their mind. Bureaucratic attitude further buttressed by egoistic mindset has resulted in non-performance in all fields, such as politics and polity, cultural build up, scientific development, and healthcare delivery. Adoption of Westminster system appears to have resulted in undue concentration of powers in the hands of elected representatives of the people with lack of 'checks and balance'. Indian culture may have a lot to give to the world but remains shackled for some reason.
How a common man sees and feels about all these? The book is a cross sectional discussion on different aspects of governance as viewed by the common man.",[],0.0,286.0,1.0,0.0,1.0,0.07198626926444471,0.06137977328148991,1.0,1.0,0.05385924626485903,1.0,0.07146869171646734,0.060285564854439734,0.051716823740903646,0.05807339020088954,0.06562040729292812,0.05051503149123456,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
478115,22923106,Big Red by Henry G Lamond,eng,Fictional life story of a red Kangaroo.,[],0.0,216.0,1.0,0.0,0.10199672008557105,0.10444386429627521,0.11171942010555252,1.0,1.0,0.12695455042157844,0.11761003614587595,1.0,0.0818334893762277,0.11451982980453869,0.09238980817706487,1.0,0.09783617125264533,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
479453,35071011,Amused To Death,eng,"The Art of Charon Lloyd-Roberts
Photomanipulation Archive 2014
(Contains mature content)",[],0.0,45.0,1.0,0.0,1.0,0.02388005146918456,0.02763794192221857,1.0,0.02534111990224481,0.010924186124325153,0.027833192232855235,0.02850811576557741,1.0,0.022179945044127555,1.0,0.017561921384069326,0.019906933593509445,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
